DATE,CHAIN,PERIOD,VOLUME_USD,SWAPS,UNIQUE_SWAPPERS,ACTIVE_POOLS
2024-06-03 00:00:00.000,Optimism,0.25% fee,45395064.46,46930,10154,325
2024-06-03 00:00:00.000,Polygon,0.25% fee,77231491.16,122251,22244,1773
2024-06-04 00:00:00.000,Arbitrum,0.25% fee,272395064.87,129211,24623,962
2024-06-04 00:00:00.000,Avalanche,0.25% fee,2347087.75,3408,1277,78
2024-06-04 00:00:00.000,BSC,0.25% fee,44368142.53,87767,24182,622
2024-06-04 00:00:00.000,Base,0.25% fee,168276779.6,837732,162147,6451
2024-06-04 00:00:00.000,Ethereum,0.25% fee,1154871878.65,237779,74636,6387
2024-06-04 00:00:00.000,Optimism,0.25% fee,36900099.29,44848,9936,310
2024-06-04 00:00:00.000,Polygon,0.25% fee,67302812.49,114473,22186,1771
2024-06-05 00:00:00.000,Arbitrum,0.25% fee,304534517.77,126470,22580,895
2024-06-05 00:00:00.000,Avalanche,0.25% fee,2723661.39,3205,1220,78
2024-06-05 00:00:00.000,BSC,0.25% fee,66694639.21,96601,23291,637
2024-06-05 00:00:00.000,Base,0.25% fee,176217611.87,805695,139257,6808
2024-06-05 00:00:00.000,Ethereum,0.25% fee,1122508425.56,262626,76414,5841
2024-06-05 00:00:00.000,Optimism,0.25% fee,39218071.62,41025,7618,299
2024-06-05 00:00:00.000,Polygon,0.25% fee,76138249.75,118390,25039,1896
2024-06-06 00:00:00.000,Arbitrum,0.25% fee,203521359.93,108379,22481,879
2024-06-06 00:00:00.000,Avalanche,0.25% fee,1869143.71,2717,1082,74
2024-06-06 00:00:00.000,BSC,0.25% fee,51452232.99,96957,21103,625
2024-06-06 00:00:00.000,Base,0.25% fee,166587185.6,856954,119155,7053
2024-06-06 00:00:00.000,Ethereum,0.25% fee,907427835.82,265000,75491,6040
2024-06-06 00:00:00.000,Optimism,0.25% fee,28860671.04,37559,6896,315
2024-06-06 00:00:00.000,Polygon,0.25% fee,72273430.18,118069,24229,1872
2024-06-07 00:00:00.000,Arbitrum,0.25% fee,383288853.95,140353,22392,998
2024-06-07 00:00:00.000,Avalanche,0.25% fee,4162705.85,4836,1253,90
2024-06-07 00:00:00.000,BSC,0.25% fee,60063497.48,99665,20259,615
2024-06-07 00:00:00.000,Base,0.25% fee,256383524.54,787684,122633,7051
2024-06-07 00:00:00.000,Ethereum,0.25% fee,1204750929.03,242859,76099,6025
2024-06-07 00:00:00.000,Optimism,0.25% fee,59725202.71,43922,6825,313
2024-06-07 00:00:00.000,Polygon,0.25% fee,105159182.18,138286,26818,1998
2024-06-08 00:00:00.000,Arbitrum,0.25% fee,117771992.3,103096,21716,923
2024-06-08 00:00:00.000,Avalanche,0.25% fee,1397629.01,2826,1053,80
2024-06-08 00:00:00.000,BSC,0.25% fee,39916387.18,80812,18861,599
2024-06-08 00:00:00.000,Base,0.25% fee,132983635.06,683669,127405,6794
2024-06-08 00:00:00.000,Ethereum,0.25% fee,697877293.99,231042,73175,6342
2024-06-08 00:00:00.000,Optimism,0.25% fee,20669682.87,32343,6657,299
2024-06-08 00:00:00.000,Polygon,0.25% fee,44882836.22,118038,24628,1772
2024-06-09 00:00:00.000,Arbitrum,0.25% fee,83472556.33,81832,21255,831
2024-06-09 00:00:00.000,Avalanche,0.25% fee,1779711.04,2169,1009,70
2024-06-09 00:00:00.000,BSC,0.25% fee,36644775.01,85812,19388,580
2024-06-09 00:00:00.000,Base,0.25% fee,128252783.6,650843,131972,6644
2024-06-09 00:00:00.000,Ethereum,0.25% fee,631826957.65,241557,72080,6611
2024-06-09 00:00:00.000,Optimism,0.25% fee,16141644.27,30600,7233,276
2024-06-09 00:00:00.000,Polygon,0.25% fee,33821110.36,105675,23058,1582
2024-06-10 00:00:00.000,Arbitrum,0.25% fee,163787137.96,112604,24495,873
2024-06-10 00:00:00.000,Avalanche,0.25% fee,2242475.03,3330,1151,78
2024-06-10 00:00:00.000,BSC,0.25% fee,48568922.65,101644,19079,612
2024-06-10 00:00:00.000,Base,0.25% fee,160292345.44,768633,145775,7309
2024-06-10 00:00:00.000,Ethereum,0.25% fee,1080101157.16,246191,73891,6311
2024-06-10 00:00:00.000,Optimism,0.25% fee,23073994.11,36341,7318,300
2024-06-10 00:00:00.000,Polygon,0.25% fee,56024418.59,109968,21893,1685
2024-06-11 00:00:00.000,Arbitrum,0.25% fee,399423133.61,178927,23117,964
2024-06-11 00:00:00.000,Avalanche,0.25% fee,3180538.12,4870,1239,84
2024-06-11 00:00:00.000,BSC,0.25% fee,50448898.1,104968,17717,612
2024-06-11 00:00:00.000,Base,0.25% fee,224502987.96,817375,143121,7522
2024-06-11 00:00:00.000,Ethereum,0.25% fee,1517142003.02,250183,74911,6047
2024-06-11 00:00:00.000,Optimism,0.25% fee,48648474.36,48322,6964,309
2024-06-11 00:00:00.000,Polygon,0.25% fee,92179069.72,139715,23227,1868
2024-06-12 00:00:00.000,Arbitrum,0.25% fee,424202309.82,165686,23415,947
2024-06-12 00:00:00.000,Avalanche,0.25% fee,3387022.96,4725,1259,87
2024-06-12 00:00:00.000,BSC,0.25% fee,57589186.4,108892,20591,605
2024-06-12 00:00:00.000,Base,0.25% fee,226179060.53,841294,192166,7097
2024-06-12 00:00:00.000,Ethereum,0.25% fee,1278884918.32,220375,70735,5596
2024-06-12 00:00:00.000,Optimism,0.25% fee,48959808.71,53455,8338,374
2024-06-12 00:00:00.000,Polygon,0.25% fee,90154347.27,136657,22198,1773
2024-06-13 00:00:00.000,Arbitrum,0.25% fee,308725685.19,175564,29212,1003
2024-06-13 00:00:00.000,Avalanche,0.25% fee,1882950.13,3636,1160,79
2024-06-13 00:00:00.000,BSC,0.25% fee,40428331.02,75821,16709,570
2024-06-13 00:00:00.000,Base,0.25% fee,192933600.88,878494,236585,6794
2024-06-13 00:00:00.000,Ethereum,0.25% fee,1191502032.96,190932,66181,5466
2024-06-13 00:00:00.000,Optimism,0.25% fee,35896671.4,57997,8844,437
2024-06-13 00:00:00.000,Polygon,0.25% fee,79783045.66,131171,21654,1843
2024-06-14 00:00:00.000,Arbitrum,0.25% fee,315025821.28,172537,26814,1007
2024-06-14 00:00:00.000,Avalanche,0.25% fee,1849913.04,3572,1156,76
2024-06-14 00:00:00.000,BSC,0.25% fee,34474710.69,68686,15405,560
2024-06-14 00:00:00.000,Base,0.25% fee,195917789.3,851648,222371,6375
2024-06-14 00:00:00.000,Ethereum,0.25% fee,1255729933.59,215930,66184,5929
2024-06-14 00:00:00.000,Optimism,0.25% fee,40566759.73,57594,8156,421
2024-06-14 00:00:00.000,Polygon,0.25% fee,80461081.18,135121,21765,1931
2024-06-15 00:00:00.000,Arbitrum,0.25% fee,188128333.05,115753,22304,923
2024-06-15 00:00:00.000,Avalanche,0.25% fee,645819.95,1789,875,65
2024-06-15 00:00:00.000,BSC,0.25% fee,22280795.66,49828,12992,547
2024-06-15 00:00:00.000,Base,0.25% fee,120209459.94,845394,212957,7135
2024-06-15 00:00:00.000,Ethereum,0.25% fee,649074340.76,194975,61648,6970
2024-06-15 00:00:00.000,Optimism,0.25% fee,24417542.52,43937,7412,371
2024-06-15 00:00:00.000,Polygon,0.25% fee,39787161.81,106976,18748,1818
2024-06-16 00:00:00.000,Arbitrum,0.25% fee,173212499.93,99484,21069,852
2024-06-16 00:00:00.000,Avalanche,0.25% fee,688843.36,1841,813,67
2024-06-16 00:00:00.000,BSC,0.25% fee,18551134.68,50712,13511,528
2024-06-16 00:00:00.000,Base,0.25% fee,120004397.7,815153,229178,7443
2024-06-16 00:00:00.000,Ethereum,0.25% fee,691187126.32,209480,62127,7062
2024-06-16 00:00:00.000,Optimism,0.25% fee,19566438.44,37016,6457,368
2024-06-16 00:00:00.000,Polygon,0.25% fee,42705303.12,94731,17334,1663
2024-06-17 00:00:00.000,Arbitrum,0.25% fee,385012525.18,190645,25133,954
2024-06-17 00:00:00.000,Avalanche,0.25% fee,1355306.54,3521,998,71
2024-06-17 00:00:00.000,BSC,0.25% fee,35298741.92,73253,15521,569
2024-06-17 00:00:00.000,Base,0.25% fee,190078533.54,872260,258863,7743
2024-06-17 00:00:00.000,Ethereum,0.25% fee,1262228636.69,226605,63859,6402
2024-06-17 00:00:00.000,Optimism,0.25% fee,41340674.09,56229,8449,364
2024-06-17 00:00:00.000,Polygon,0.25% fee,77756581.29,150316,19880,1851
2024-06-18 00:00:00.000,Arbitrum,0.25% fee,554343679.87,237234,26145,1051
2024-06-18 00:00:00.000,Avalanche,0.25% fee,1966211.19,4436,1178,76
2024-06-18 00:00:00.000,BSC,0.25% fee,41877673.7,79186,15435,591
2024-06-18 00:00:00.000,Base,0.25% fee,235469211.4,810403,236795,7067
2024-06-18 00:00:00.000,Ethereum,0.25% fee,1492879177.3,227990,65193,6232
2024-06-18 00:00:00.000,Optimism,0.25% fee,49700381.06,58268,7869,343
2024-06-18 00:00:00.000,Polygon,0.25% fee,96858676.49,179760,22277,2037
2024-06-19 00:00:00.000,Arbitrum,0.25% fee,354806686.23,179580,25306,947
2024-06-19 00:00:00.000,Avalanche,0.25% fee,1084512.45,2995,1080,74
2024-06-19 00:00:00.000,BSC,0.25% fee,33201897.72,68549,14604,560
2024-06-19 00:00:00.000,Base,0.25% fee,169236760.19,978481,269914,8047
2024-06-19 00:00:00.000,Ethereum,0.25% fee,1077300418.48,219620,64879,6486
2024-06-19 00:00:00.000,Optimism,0.25% fee,34567645.72,44655,7104,328
2024-06-19 00:00:00.000,Polygon,0.25% fee,63780972.93,131763,19775,1730
2024-06-20 00:00:00.000,Arbitrum,0.25% fee,362519364.95,182894,61121,904
2024-06-20 00:00:00.000,Avalanche,0.25% fee,1599918.36,5732,2679,75
2024-06-20 00:00:00.000,BSC,0.25% fee,36096659.31,70973,25564,537
2024-06-20 00:00:00.000,Base,0.25% fee,168391856.74,960341,284501,7146
2024-06-20 00:00:00.000,Ethereum,0.25% fee,973192967.62,216662,62179,5935
2024-06-20 00:00:00.000,Optimism,0.25% fee,50807473.93,57946,15480,336
2024-06-20 00:00:00.000,Polygon,0.25% fee,70216889.2,144618,24244,1724
2024-06-21 00:00:00.000,Arbitrum,0.25% fee,685929487.75,227663,49698,926
2024-06-21 00:00:00.000,Avalanche,0.25% fee,1690549.13,4473,1952,72
2024-06-21 00:00:00.000,BSC,0.25% fee,30336223.12,70834,17828,595
2024-06-21 00:00:00.000,Base,0.25% fee,172481048.8,881614,245652,7072
2024-06-21 00:00:00.000,Ethereum,0.25% fee,1099061626.7,205498,61400,6590
2024-06-21 00:00:00.000,Optimism,0.25% fee,59751495.62,60653,12588,317
2024-06-21 00:00:00.000,Polygon,0.25% fee,83477340.46,164348,37134,1603
2024-06-22 00:00:00.000,Arbitrum,0.25% fee,148659154.91,111539,31946,885
2024-06-22 00:00:00.000,Avalanche,0.25% fee,3472776.15,4751,1570,82
2024-06-22 00:00:00.000,BSC,0.25% fee,20043320.45,49939,14869,560
2024-06-22 00:00:00.000,Base,0.25% fee,71811609.24,823286,205652,7005
2024-06-22 00:00:00.000,Ethereum,0.25% fee,564319025.21,182750,57016,7261
2024-06-22 00:00:00.000,Optimism,0.25% fee,19405566.39,37235,9453,297
2024-06-22 00:00:00.000,Polygon,0.25% fee,32546232.45,112604,34599,1547
2024-06-23 00:00:00.000,Arbitrum,0.25% fee,165711246.13,117002,29099,901
2024-06-23 00:00:00.000,Avalanche,0.25% fee,1223329.39,3408,1224,75
2024-06-23 00:00:00.000,BSC,0.25% fee,25976135.19,57963,14600,594
2024-06-23 00:00:00.000,Base,0.25% fee,90971287.02,989787,288905,6939
2024-06-23 00:00:00.000,Ethereum,0.25% fee,777341662.87,206522,57431,7176
2024-06-23 00:00:00.000,Optimism,0.25% fee,21623948.2,39478,9117,293
2024-06-23 00:00:00.000,Polygon,0.25% fee,36062708.17,115249,33553,1596
2024-06-24 00:00:00.000,Arbitrum,0.25% fee,561968304.05,257660,30683,1007
2024-06-24 00:00:00.000,Avalanche,0.25% fee,3351826.02,5662,1361,75
2024-06-24 00:00:00.000,BSC,0.25% fee,40456152,85975,15120,576
2024-06-24 00:00:00.000,Base,0.25% fee,214176200.18,960283,257158,7573
2024-06-24 00:00:00.000,Ethereum,0.25% fee,1938610215.82,212236,58882,6624
2024-06-24 00:00:00.000,Optimism,0.25% fee,60854525.31,64203,8695,323
2024-06-24 00:00:00.000,Polygon,0.25% fee,106107473.59,186080,36007,1700
2024-06-25 00:00:00.000,Arbitrum,0.25% fee,320456320.09,172384,28208,950
2024-06-25 00:00:00.000,Avalanche,0.25% fee,1124390.13,3181,1272,79
2024-06-25 00:00:00.000,BSC,0.25% fee,25460488.03,65135,14082,575
2024-06-25 00:00:00.000,Base,0.25% fee,140910350.39,1146281,271779,7291
2024-06-25 00:00:00.000,Ethereum,0.25% fee,1068741666.18,218413,62698,6316
2024-06-25 00:00:00.000,Optimism,0.25% fee,32307793.38,42716,7882,325
2024-06-25 00:00:00.000,Polygon,0.25% fee,57431065.68,140283,35218,1692
2024-06-26 00:00:00.000,Arbitrum,0.25% fee,271949323.84,150353,26887,903
2024-06-26 00:00:00.000,Avalanche,0.25% fee,1750688.83,3713,1138,76
2024-06-26 00:00:00.000,BSC,0.25% fee,27154631.06,63445,13477,538
2024-06-26 00:00:00.000,Base,0.25% fee,124240821.24,997375,264993,7609
2024-06-26 00:00:00.000,Ethereum,0.25% fee,1011932958.51,192559,57310,6358
2024-06-26 00:00:00.000,Optimism,0.25% fee,29385451.92,41412,8445,353
2024-06-26 00:00:00.000,Polygon,0.25% fee,49016303.28,144525,36153,1641
2024-06-27 00:00:00.000,Arbitrum,0.25% fee,243289379.37,142983,28355,901
2024-06-27 00:00:00.000,Avalanche,0.25% fee,2293078.3,4280,1238,83
2024-06-27 00:00:00.000,BSC,0.25% fee,24891168.42,60067,13549,596
2024-06-27 00:00:00.000,Base,0.25% fee,118205346.68,917849,286210,6916
2024-06-27 00:00:00.000,Ethereum,0.25% fee,1454202074.8,199523,59192,5981
2024-06-27 00:00:00.000,Optimism,0.25% fee,32104161.74,62925,8755,405
2024-06-27 00:00:00.000,Polygon,0.25% fee,51085372.2,159990,36714,1602
2024-06-28 00:00:00.000,Arbitrum,0.25% fee,318157679.07,166517,28226,910
2024-06-28 00:00:00.000,Avalanche,0.25% fee,2773425.17,3979,1119,78
2024-06-28 00:00:00.000,BSC,0.25% fee,26019816,65177,13849,600
2024-06-28 00:00:00.000,Base,0.25% fee,119349071.73,950484,347461,7011
2024-06-28 00:00:00.000,Ethereum,0.25% fee,1028684879.6,196234,61043,6640
2024-06-28 00:00:00.000,Optimism,0.25% fee,33479128.37,51357,8652,364
2024-06-28 00:00:00.000,Polygon,0.25% fee,61189212.37,134645,34462,1523
2024-06-29 00:00:00.000,Arbitrum,0.25% fee,99693413.23,97254,24586,835
2024-06-29 00:00:00.000,Avalanche,0.25% fee,1957277.98,2306,916,76
2024-06-29 00:00:00.000,BSC,0.25% fee,17275594.99,51340,12742,565
2024-06-29 00:00:00.000,Base,0.25% fee,55144207.08,920171,360657,7201
2024-06-29 00:00:00.000,Ethereum,0.25% fee,514296274.16,184859,57573,7011
2024-06-29 00:00:00.000,Optimism,0.25% fee,16843968.92,37132,8075,358
2024-06-29 00:00:00.000,Polygon,0.25% fee,29559816.33,94479,30881,1488
2024-06-30 00:00:00.000,Arbitrum,0.25% fee,175363194.52,124943,26289,872
2024-06-30 00:00:00.000,Avalanche,0.25% fee,1656551.93,3354,1039,73
2024-06-30 00:00:00.000,BSC,0.25% fee,20467252.97,56393,13540,582
2024-06-30 00:00:00.000,Base,0.25% fee,79255974.9,810590,264827,6974
2024-06-30 00:00:00.000,Ethereum,0.25% fee,669429318.36,213831,61312,6963
2024-06-30 00:00:00.000,Optimism,0.25% fee,20933538.49,47011,10131,371
2024-06-30 00:00:00.000,Polygon,0.25% fee,39196785.29,108985,31673,1523
2024-07-01 00:00:00.000,Arbitrum,0.25% fee,267102792.45,151027,27308,921
2024-07-01 00:00:00.000,Avalanche,0.25% fee,2238108.4,3559,1221,85
2024-07-01 00:00:00.000,BSC,0.25% fee,25574326.3,65576,14718,584
2024-07-01 00:00:00.000,Base,0.25% fee,104981989.44,974561,313018,7799
2024-07-01 00:00:00.000,Ethereum,0.25% fee,978871729.66,230863,63420,6366
2024-07-01 00:00:00.000,Optimism,0.25% fee,29884954.94,48977,9283,381
2024-07-01 00:00:00.000,Polygon,0.25% fee,56206390.15,136086,35632,1624
2024-07-02 00:00:00.000,Arbitrum,0.25% fee,184107891.81,141387,29116,883
2024-07-02 00:00:00.000,Avalanche,0.25% fee,2400849.87,2966,1152,76
2024-07-02 00:00:00.000,BSC,0.25% fee,18519096.87,45083,14166,529
2024-07-02 00:00:00.000,Base,0.25% fee,86364595.41,967863,372250,8078
2024-07-02 00:00:00.000,Ethereum,0.25% fee,735674192.3,225035,63527,6439
2024-07-02 00:00:00.000,Optimism,0.25% fee,21656602.72,43849,11623,325
2024-07-02 00:00:00.000,Polygon,0.25% fee,50073083.8,132294,37575,1613
2024-07-03 00:00:00.000,Arbitrum,0.25% fee,314235838.4,197826,27653,935
2024-07-03 00:00:00.000,Avalanche,0.25% fee,2678301.84,3957,1238,79
2024-07-03 00:00:00.000,BSC,0.25% fee,25100028.27,58799,13495,577
2024-07-03 00:00:00.000,Base,0.25% fee,128654697.26,1020912,418091,7955
2024-07-03 00:00:00.000,Ethereum,0.25% fee,1371127569.28,230809,64770,6019
2024-07-03 00:00:00.000,Optimism,0.25% fee,33657532.94,48281,9389,312
2024-07-03 00:00:00.000,Polygon,0.25% fee,68257366.4,156693,34045,1745
2024-07-04 00:00:00.000,Arbitrum,0.25% fee,442334198.49,229881,24882,1013
2024-07-04 00:00:00.000,Avalanche,0.25% fee,3244618.59,4856,1240,78
2024-07-04 00:00:00.000,BSC,0.25% fee,27620206.3,71736,13551,594
2024-07-04 00:00:00.000,Base,0.25% fee,164566954.45,866697,345370,7768
2024-07-04 00:00:00.000,Ethereum,0.25% fee,1699054849.95,221013,65215,6465
2024-07-04 00:00:00.000,Optimism,0.25% fee,48214867.23,59846,9042,354
2024-07-04 00:00:00.000,Polygon,0.25% fee,89480220.34,186902,36991,1895
2024-07-05 00:00:00.000,Arbitrum,0.25% fee,651752271.83,322368,26390,1085
2024-07-05 00:00:00.000,Avalanche,0.25% fee,4330879.2,7911,1452,85
2024-07-05 00:00:00.000,BSC,0.25% fee,36407526.67,85878,14228,616
2024-07-05 00:00:00.000,Base,0.25% fee,208511348.72,789526,232926,7822
2024-07-05 00:00:00.000,Ethereum,0.25% fee,2243587280.07,199984,59513,6344
2024-07-05 00:00:00.000,Optimism,0.25% fee,83966691.02,76649,8898,354
2024-07-05 00:00:00.000,Polygon,0.25% fee,136376291.81,236306,37795,1965
2024-07-06 00:00:00.000,Arbitrum,0.25% fee,216221285.36,175248,20917,903
2024-07-06 00:00:00.000,Avalanche,0.25% fee,2043484.93,4024,1081,79
2024-07-06 00:00:00.000,BSC,0.25% fee,17732773.38,56094,11352,585
2024-07-06 00:00:00.000,Base,0.25% fee,70924999.64,704210,228672,7106
2024-07-06 00:00:00.000,Ethereum,0.25% fee,704607087.74,197982,57126,7279
2024-07-06 00:00:00.000,Optimism,0.25% fee,30902643.15,43736,7057,309
2024-07-06 00:00:00.000,Polygon,0.25% fee,45330385.49,151870,33515,1852
2024-07-07 00:00:00.000,Arbitrum,0.25% fee,228553341.75,184359,17769,866
2024-07-07 00:00:00.000,Avalanche,0.25% fee,1638171.68,3364,885,76
2024-07-07 00:00:00.000,BSC,0.25% fee,19909378.68,53161,10932,546
2024-07-07 00:00:00.000,Base,0.25% fee,74377435.8,722584,249904,7461
2024-07-07 00:00:00.000,Ethereum,0.25% fee,624642566.76,196640,53881,7003
2024-07-07 00:00:00.000,Optimism,0.25% fee,22426270.33,42283,6087,290
2024-07-07 00:00:00.000,Polygon,0.25% fee,46601728.66,156041,32647,1569
2024-07-08 00:00:00.000,Arbitrum,0.25% fee,582026263.47,340317,23972,924
2024-07-08 00:00:00.000,Avalanche,0.25% fee,2568958.81,6343,1085,83
2024-07-08 00:00:00.000,BSC,0.25% fee,34149102.43,85103,11649,570
2024-07-08 00:00:00.000,Base,0.25% fee,162081617.16,820573,275445,7718
2024-07-08 00:00:00.000,Ethereum,0.25% fee,1434576927.95,217896,56261,6359
2024-07-08 00:00:00.000,Optimism,0.25% fee,52201714.13,70997,7233,319
2024-07-08 00:00:00.000,Polygon,0.25% fee,100688835.64,225657,37000,1757
2024-07-09 00:00:00.000,Arbitrum,0.25% fee,354173406.7,226909,24453,912
2024-07-09 00:00:00.000,Avalanche,0.25% fee,2032630.47,4202,1028,69
2024-07-09 00:00:00.000,BSC,0.25% fee,19223334.74,57245,11316,551
2024-07-09 00:00:00.000,Base,0.25% fee,120172185.54,880928,268742,7776
2024-07-09 00:00:00.000,Ethereum,0.25% fee,1095752801.47,226428,60713,6169
2024-07-09 00:00:00.000,Optimism,0.25% fee,32446671.13,63764,11581,303
2024-07-09 00:00:00.000,Polygon,0.25% fee,64022056.54,178849,35221,1565
2024-07-10 00:00:00.000,Arbitrum,0.25% fee,322232898,205525,25268,891
2024-07-10 00:00:00.000,Avalanche,0.25% fee,1923629.99,3654,1030,75
2024-07-10 00:00:00.000,BSC,0.25% fee,20019480.32,56202,11548,526
2024-07-10 00:00:00.000,Base,0.25% fee,100769129.39,850107,274474,7819
2024-07-10 00:00:00.000,Ethereum,0.25% fee,994421297.6,238185,64556,5823
2024-07-10 00:00:00.000,Optimism,0.25% fee,34836587.35,48483,8234,331
2024-07-10 00:00:00.000,Polygon,0.25% fee,61504058.09,159011,34914,1582
2024-07-11 00:00:00.000,Arbitrum,0.25% fee,336802196.27,193623,24842,951
2024-07-11 00:00:00.000,Avalanche,0.25% fee,1478057.28,3711,1082,75
2024-07-11 00:00:00.000,BSC,0.25% fee,25627697.98,59101,11782,561
2024-07-11 00:00:00.000,Base,0.25% fee,104102895.27,877117,361181,7456
2024-07-11 00:00:00.000,Ethereum,0.25% fee,944516227.68,218533,65190,6029
2024-07-11 00:00:00.000,Optimism,0.25% fee,29889661.73,57923,8091,423
2024-07-11 00:00:00.000,Polygon,0.25% fee,66266808.53,158401,35150,1622
2024-07-12 00:00:00.000,Arbitrum,0.25% fee,274416041.69,173918,21750,876
2024-07-12 00:00:00.000,Avalanche,0.25% fee,1412519.69,3047,850,74
2024-07-12 00:00:00.000,BSC,0.25% fee,17629044.65,62315,12380,546
2024-07-12 00:00:00.000,Base,0.25% fee,87991932.94,799944,264780,8517
2024-07-12 00:00:00.000,Ethereum,0.25% fee,920176535.68,211392,62416,6414
2024-07-12 00:00:00.000,Optimism,0.25% fee,25017827.98,62750,10692,381
2024-07-12 00:00:00.000,Polygon,0.25% fee,50415589.5,149751,31649,1591
2024-07-13 00:00:00.000,Arbitrum,0.25% fee,134708836.73,105140,20261,839
2024-07-13 00:00:00.000,Avalanche,0.25% fee,1331062.89,2782,905,73
2024-07-13 00:00:00.000,BSC,0.25% fee,13159635.06,47081,11544,505
2024-07-13 00:00:00.000,Base,0.25% fee,50725716.6,774803,242885,8169
2024-07-13 00:00:00.000,Ethereum,0.25% fee,665011496.76,206596,60760,6753
2024-07-13 00:00:00.000,Optimism,0.25% fee,14611989.14,43569,9332,338
2024-07-13 00:00:00.000,Polygon,0.25% fee,55785813.39,132113,32715,1713
2024-07-14 00:00:00.000,Arbitrum,0.25% fee,170315864.03,129807,18406,869
2024-07-14 00:00:00.000,Avalanche,0.25% fee,1644522.52,2972,854,75
2024-07-14 00:00:00.000,BSC,0.25% fee,18078311.05,57649,12167,556
2024-07-14 00:00:00.000,Base,0.25% fee,58453246.12,780992,296739,6879
2024-07-14 00:00:00.000,Ethereum,0.25% fee,795076006.45,254389,65083,6760
2024-07-14 00:00:00.000,Optimism,0.25% fee,19881162.85,47240,7807,380
2024-07-14 00:00:00.000,Polygon,0.25% fee,46781899.78,136112,32688,1581
2024-07-15 00:00:00.000,Arbitrum,0.25% fee,429237147.48,218055,23537,998
2024-07-15 00:00:00.000,Avalanche,0.25% fee,3733456.67,4918,1213,80
2024-07-15 00:00:00.000,BSC,0.25% fee,31770378.81,88646,13857,619
2024-07-15 00:00:00.000,Base,0.25% fee,127867557.48,862676,361684,6715
2024-07-15 00:00:00.000,Ethereum,0.25% fee,1865589261.73,241498,65134,6858
2024-07-15 00:00:00.000,Optimism,0.25% fee,38633769.79,62891,8190,376
