DATE,DEX,ACTIVE_USERS,PCT_SHARE
2023-10-28 00:00:00.000,quickswap,8805.0,3.9065446268928214
2023-10-28 00:00:00.000,ramses-v2,680.0,0.30169793824953084
2023-10-28 00:00:00.000,sparta,333.0,0.14774325505454963
2023-10-28 00:00:00.000,sushiswap,8720.0,3.8688323846116304
2023-10-28 00:00:00.000,swapbased,907.0,0.4024118088122418
2023-10-28 00:00:00.000,synthetix,6.0,0.0026620406316135072
2023-10-28 00:00:00.000,trader joe,5534.0,2.455288809224858
2023-10-28 00:00:00.000,uniswap,51305.0,22.7626657674885
2023-10-28 00:00:00.000,velodrome,8248.0,3.659418521591368
2023-10-28 00:00:00.000,voodoo,83.0,0.03682489540398685
2023-10-28 00:00:00.000,woofi,4417.0,1.9597055783061434
2023-10-28 00:00:00.000,zyberswap,294.0,0.13043999094906186
2023-10-29 00:00:00.000,aerodrome,1489.0,0.6807853034501047
2023-10-29 00:00:00.000,alienbase,422.0,0.1929425104472426
2023-10-29 00:00:00.000,balancer,2568.0,1.1741146133377225
2023-10-29 00:00:00.000,baseswap,2366.0,1.081758245777668
2023-10-29 00:00:00.000,beethoven-x,254.0,0.11613127406066258
2023-10-29 00:00:00.000,biswap,2214.0,1.012262365237429
2023-10-29 00:00:00.000,camelot,2906.0,1.328651505591675
2023-10-29 00:00:00.000,curve,1125.0,0.514360957945848
2023-10-29 00:00:00.000,dackieswap,573.0,0.2619811812470853
2023-10-29 00:00:00.000,dodo,1424.0,0.6510666703243446
2023-10-29 00:00:00.000,fraxswap,100.0,0.04572097403963094
2023-10-29 00:00:00.000,gmx,392.0,0.17922621823535329
2023-10-29 00:00:00.000,hashflow,984.0,0.44989438454996844
2023-10-29 00:00:00.000,kyberswap,1822.0,0.8330361470020758
2023-10-29 00:00:00.000,level-finance,1.0,0.0004572097403963094
2023-10-29 00:00:00.000,maverick,2647.0,1.210234182829031
2023-10-29 00:00:00.000,pancakeswap,117639.0,53.78569665048144
2023-10-29 00:00:00.000,pangolin,987.0,0.4512660137711574
2023-10-29 00:00:00.000,quickswap,9304.0,4.253879424647263
2023-10-29 00:00:00.000,ramses-v2,634.0,0.28987097541126017
2023-10-29 00:00:00.000,sparta,348.0,0.15910898965791567
2023-10-29 00:00:00.000,sushiswap,7398.0,3.382437659451897
2023-10-29 00:00:00.000,swapbased,684.0,0.31273146243107564
2023-10-29 00:00:00.000,synthetix,15.0,0.006858146105944641
2023-10-29 00:00:00.000,trader joe,5472.0,2.501851699448605
2023-10-29 00:00:00.000,uniswap,41414.0,18.934884188772756
2023-10-29 00:00:00.000,velodrome,8613.0,3.9379474940334127
2023-10-29 00:00:00.000,voodoo,45.0,0.020574438317833923
2023-10-29 00:00:00.000,woofi,4560.0,2.084876416207171
2023-10-29 00:00:00.000,zyberswap,318.0,0.1453926974460264
2023-10-30 00:00:00.000,aerodrome,1365.0,0.580962311932072
2023-10-30 00:00:00.000,alienbase,487.0,0.2072737332680726
2023-10-30 00:00:00.000,balancer,2604.0,1.1082973335319528
2023-10-30 00:00:00.000,baseswap,2530.0,1.076801940797174
2023-10-30 00:00:00.000,beethoven-x,244.0,0.10384967334170372
2023-10-30 00:00:00.000,biswap,2499.0,1.0636079249217936
2023-10-30 00:00:00.000,camelot,3209.0,1.3657934498095379
2023-10-30 00:00:00.000,curve,1333.0,0.5673426826413568
2023-10-30 00:00:00.000,dackieswap,601.0,0.2557936626162457
2023-10-30 00:00:00.000,dodo,1654.0,0.7039645889638442
2023-10-30 00:00:00.000,fraxswap,146.0,0.062139558638888294
2023-10-30 00:00:00.000,gmx,502.0,0.2136579344980954
2023-10-30 00:00:00.000,hashflow,1088.0,0.4630673958843183
2023-10-30 00:00:00.000,kyberswap,2124.0,0.9040028941712244
2023-10-30 00:00:00.000,level-finance,1.0,0.0004256134153348514
2023-10-30 00:00:00.000,maverick,2749.0,1.1700112787555064
2023-10-30 00:00:00.000,pancakeswap,134761.0,57.35608946393991
2023-10-30 00:00:00.000,pangolin,1009.0,0.42944393607286496
2023-10-30 00:00:00.000,quickswap,10252.0,4.363388734012896
2023-10-30 00:00:00.000,ramses-v2,826.0,0.3515566810665872
2023-10-30 00:00:00.000,sparta,354.0,0.15066714902853737
2023-10-30 00:00:00.000,sushiswap,8192.0,3.4866250984231026
2023-10-30 00:00:00.000,swapbased,588.0,0.2502606882168926
2023-10-30 00:00:00.000,synthetix,17.0,0.007235428060692473
